id,scheduled_date,image_url,caption,platforms,status,posted_at,post_url
pois-2026-06-08,2026-06-08,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/55a7eecf-0d8f-4974-8d4a-21f8f2df9aaa.jpg?v=1780877303,"Dein Geburtsstein 💫 Armband «Pois» mit farbigen Steinen, personalisierbar. Neu → https://luxestyle.ch/products/geburtsstein-armband-pois-zarte-kette-mit-steinen · –10% WELCOME10
#geburtsstein #armband #personalisiert #luxestyle","instagram,facebook,threads",posted,2026-06-08T05:03:55.126Z,18069048737499219
meta-mare,2026-06-08,https://raw.githubusercontent.com/allengchour-glitch/aban-news-landing/claude/luxestyle-product-CizQ6/social/tiktok/meta-01-mare.jpg,"Dein Sommer-Liebling ☀️ Strandkleid «Maré» — Boho-Midi in 6 Farben, CHF 39.90.
🇨🇭 Gratis-Versand ab CHF 65 · –10% Code WELCOME10 → luxestyle.ch
#luxestyle #sommerkleid #bohostyle #ootdschweiz #damenmode #fashionschweiz","instagram,facebook,threads",posted,2026-06-08T10:21:53.036Z,18117868645753276
meta-fiore,2026-06-08,https://raw.githubusercontent.com/allengchour-glitch/aban-news-landing/claude/luxestyle-product-CizQ6/social/tiktok/meta-02-fiore.jpg,"Statement-Piece 🌺 Boho-Jacke «Fiore» mit Blüten-Stickerei, CHF 59.90. Neu bei LuxeStyle → luxestyle.ch · –10% WELCOME10
#luxestyle #bohojacke #statementpiece #damenmode #fashionschweiz #newin","instagram,facebook,threads",posted,2026-06-08T10:21:59.998Z,1049840534888592_122104451349350792
meta-roma,2026-06-08,https://raw.githubusercontent.com/allengchour-glitch/aban-news-landing/claude/luxestyle-product-CizQ6/social/tiktok/meta-03-roma.jpg,"Vom Büro zum Apéro 💼 Blazer «Roma» tailliert mit Bindegürtel, 11 Farben, CHF 49.90. luxestyle.ch · –10% WELCOME10
#luxestyle #blazer #businesslook #officeoutfit #damenmode #schweiz","instagram,facebook,threads",posted,2026-06-08T10:22:08.707Z,1049840534888592_122104451487350792
meta-boheme,2026-06-08,https://raw.githubusercontent.com/allengchour-glitch/aban-news-landing/claude/luxestyle-product-CizQ6/social/tiktok/meta-04-boheme.jpg,"Der perfekte Layer 🤍 Cardigan «Bohème» Pointelle-Strick, 9 Farben, CHF 34.90. luxestyle.ch · –10% WELCOME10
#luxestyle #cardigan #layering #sommerabend #damenmode #fashionch","instagram,facebook,threads",posted,2026-06-08T10:22:19.442Z,17883629115426723
meta-capri,2026-06-08,https://raw.githubusercontent.com/allengchour-glitch/aban-news-landing/claude/luxestyle-product-CizQ6/social/tiktok/meta-05-capri.jpg,"Sommerready 👡 Keil-Sandalen «Capri» im Espadrille-Look, 5 Farben, CHF 39.90. luxestyle.ch · –10% WELCOME10
#luxestyle #sandalen #espadrilles #sommerschuhe #schweiz #shoelove","instagram,facebook,threads",posted,2026-06-08T10:22:25.887Z,1049840534888592_122104451775350792
meta-fiore-ig,2026-06-08,https://raw.githubusercontent.com/allengchour-glitch/aban-news-landing/claude/luxestyle-product-CizQ6/social/tiktok/meta-02-fiore.jpg,"Statement-Piece 🌺 Boho-Jacke «Fiore» mit Blüten-Stickerei, CHF 59.90. Neu bei LuxeStyle → luxestyle.ch · –10% WELCOME10
#luxestyle #bohojacke #statementpiece #damenmode #fashionschweiz #newin",instagram,posted,2026-06-08T10:28:04.714Z,17975210928025190
meta-roma-ig,2026-06-08,https://raw.githubusercontent.com/allengchour-glitch/aban-news-landing/claude/luxestyle-product-CizQ6/social/tiktok/meta-03-roma.jpg,"Vom Büro zum Apéro 💼 Blazer «Roma» tailliert mit Bindegürtel, 11 Farben, CHF 49.90. luxestyle.ch · –10% WELCOME10
#luxestyle #blazer #businesslook #officeoutfit #damenmode #schweiz",instagram,posted,2026-06-08T10:28:14.057Z,18099545047892458
meta-capri-ig,2026-06-08,https://raw.githubusercontent.com/allengchour-glitch/aban-news-landing/claude/luxestyle-product-CizQ6/social/tiktok/meta-05-capri.jpg,"Sommerready 👡 Keil-Sandalen «Capri» im Espadrille-Look, 5 Farben, CHF 39.90. luxestyle.ch · –10% WELCOME10
#luxestyle #sandalen #espadrilles #sommerschuhe #schweiz #shoelove",instagram,posted,2026-06-08T10:28:20.826Z,18101822765032142
auto-jeans-shorts-cristal-strass-,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/c8951233-132a-4195-b263-b96bd94eaead.jpg?v=1780904735,"Funkeln im Sommer 💎 Jeans-Shorts «Cristal» mit Strass, CHF 29.90.
🛒 luxestyle.ch/products/jeans-shorts-cristal-strass-besatz-mid-rise-stretch · –10% Code WELCOME10
#luxestyle #sommermode #denimshorts #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",posted,2026-06-09T10:21:02.325Z,18184871764389882
auto-make-up-tasche-mirror-kosmet,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/febf4d9b-e31d-4f70-a886-23cf0f54502b_trans.jpg?v=1780904766,"Alles griffbereit 💄 Make-up-Tasche «Mirror» mit Spiegel, CHF 19.90.
🛒 luxestyle.ch/products/make-up-tasche-mirror-kosmetiketui-mit-integriertem-spiegel · –10% Code WELCOME10
#luxestyle #makeupbag #beauty #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-kerzenwarmer-lampe-lueur-mit,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/38e961b1-87b9-4197-834e-d24c3cf158c3.jpg?v=1780904789,"Warmes Licht ohne Flamme 🕯️ Kerzenwärmer-Lampe «Lueur», CHF 79.90.
🛒 luxestyle.ch/products/kerzenwarmer-lampe-lueur-mit-timer-dimmer · –10% Code WELCOME10
#luxestyle #homedecor #wohnen #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-herren-jeans-heritage-washed,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/79049c62-3cae-47f5-9fa1-f506f13896a4.jpg?v=1780904823,"Für ihn 🔥 Herren-Jeans «Heritage» Washed Vintage, CHF 44.90.
🛒 luxestyle.ch/products/herren-jeans-heritage-washed-vintage-heavyweight · –10% Code WELCOME10
#luxestyle #herrenmode #denim #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-sommerkleid-sole-casual-midi,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/1cebeab4-e138-43e3-af3e-fc96d5a5abf2.jpg?v=1780905230,"Casual & bequem ☀️ Sommerkleid «Sole», CHF 34.90.
🛒 luxestyle.ch/products/sommerkleid-sole-casual-midi-raglan-armel · –10% Code WELCOME10
#luxestyle #sommerkleid #ootd #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-herren-henley-waffle-waffels,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/cfcbe962-5cf9-4059-aea2-82fa2809ae98.jpg?v=1780905412,"Waffelstrick-Henley für ihn 👔 «Waffle», CHF 34.90.
🛒 luxestyle.ch/products/herren-henley-waffle-waffelstrick-langarm · –10% Code WELCOME10
#luxestyle #herrenmode #menstyle #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-samt-cap-velours-retro-baseb,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/460d9077-9817-4fe4-9cdd-2c22c04fc40b.jpg?v=1780906749,"Samtweich 🧢 Cap «Velours» in 8 Farben, CHF 19.90.
🛒 luxestyle.ch/products/samt-cap-velours-retro-baseball-mutze-verstellbar · –10% Code WELCOME10
#luxestyle #cap #accessoires #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-herren-sommerhemd-lido-stehk,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/20061016-d444-4e6b-8ccd-b748110e1aaf.jpg?v=1780908130,"Leinen-Look für heisse Tage 🌴 Herren-Hemd «Lido», CHF 34.90.
🛒 luxestyle.ch/products/herren-sommerhemd-lido-stehkragen-kurzarm-leinen-look · –10% Code WELCOME10
#luxestyle #herrenmode #sommer #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-strand-sandalen-doree-metall,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/5281a9ec-92e7-4f8b-992b-41c3422dc2fc.jpg?v=1780908238,"Metallic-Glanz ✨ Strand-Sandalen «Dorée», CHF 34.90.
🛒 luxestyle.ch/products/strand-sandalen-doree-metallic-riemchen-flach · –10% Code WELCOME10
#luxestyle #sandalen #sommerschuhe #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-boho-kleid-indigo-armellos-m,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/b346c1da-9c85-4640-aee5-1ba460e116e2.jpg?v=1780908612,"Boho-Sommer 🌊 Kleid «Indigo» mit Volant, CHF 39.90.
🛒 luxestyle.ch/products/boho-kleid-indigo-armellos-mit-knopfleiste-volant · –10% Code WELCOME10
#luxestyle #bohostyle #sommerkleid #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-maxi-kleid-aria-langarm-tail,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/ce596d7a-cd30-4d15-b583-27ef01b1b0f6.jpg?v=1780921285,"Mühelos glamourös 🤎 Maxi-Kleid «Aria» mit Gürtel, CHF 49.90.
🛒 luxestyle.ch/products/maxi-kleid-aria-langarm-tailliert-mit-gurtel · –10% Code WELCOME10
#luxestyle #maxikleid #eleganz #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-sonnenbrille-mirage-cat-eye-,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/7c1bde0e-bcba-4105-84cf-2cf8c253a2d3.jpg?v=1780921210,"Cat-Eye-Vibes 🕶️ Sonnenbrille «Mirage», CHF 19.90.
🛒 luxestyle.ch/products/sonnenbrille-mirage-cat-eye-verspiegelt · –10% Code WELCOME10
#luxestyle #sonnenbrille #sunglasses #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-sommer-playsuit-marigold-blu,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/d2785bea-dd0d-4a92-a6fe-d9677d950865.jpg?v=1780928122,"Verspielt & leicht 🌸 Playsuit «Marigold», CHF 29.90.
🛒 luxestyle.ch/products/sommer-playsuit-marigold-bluten-print-trager · –10% Code WELCOME10
#luxestyle #playsuit #sommeroutfit #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
auto-plateau-pumps-wild-leoparden,2026-06-09,https://cdn.shopify.com/s/files/1/0943/6856/3585/files/15061c19-c137-4e2e-8232-c51143823e05.jpg?v=1780928173,"Statement-Schuh 🐆 Plateau-Pumps «Wild», CHF 44.90.
🛒 luxestyle.ch/products/plateau-pumps-wild-leoparden-print-knochelriemen · –10% Code WELCOME10
#luxestyle #heels #leopard #ootdschweiz #fashionschweiz #schweiz","instagram,facebook,threads",skip,,
ki-sonnenbrille-chrome-2026-06-09,2026-06-09,https://abannews.com/social/enhanced/sonnenbrille-chrome.jpg,"Sonnenbrille «Chrome» · polarisiert ✨ Premium-Look zum fairen Preis. Code WELCOME10 = -10% → https://luxestyle.ch/products/sonnenbrille-chrome-polarisiert-color-changing
#schweizmode #ootdschweiz #sommerkleid #fashionschweiz #luxestyle","instagram,facebook,threads",posted,2026-06-09T17:14:24.687Z,18054774308757145
ki-aurora-kleid-2026-06-09,2026-06-09,https://abannews.com/social/enhanced/aurora-kleid.jpg,"Neu entdeckt: Abendkleid «Aurora» · Satin mit Schlitz 🤍 Schweizer Shop · Gratis-Versand ab CHF 65 → https://luxestyle.ch/products/abendkleid-aurora-satin-spaghettitrager-schlitz
#swissfashion #sommeroutfit #ootd #fashionschweiz #luxestylech","instagram,facebook,threads",posted,2026-06-09T22:16:55.536Z,18016081022699053
ki-monsieur-hemd-2026-06-09,2026-06-09,https://abannews.com/social/enhanced/monsieur-hemd.jpg,Dein Sommer-Liebling? Herren-Sommerhemd «Monsieur» · Kurzarm 🌿 -10% mit WELCOME10 · 30 Tage Rückgabe → https://luxestyle.ch/products/herren-sommerhemd-monsieur-french-court-style-kurzarm 🔗 luxestyle.ch · Link in Bio #sommermode2026 #ootdschweiz #schweizmode #fashiontiktok #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
ki-nackenventilator-2026-06-09,2026-06-09,https://abannews.com/social/enhanced/nackenventilator.jpg,Bladeless Nackenventilator · USB · leise — premium & bezahlbar. Jetzt mit Code WELCOME10 → https://luxestyle.ch/products/bladeless-nackenventilator-usb-akku-5-stufen-flusterleise 🔗 luxestyle.ch · Link in Bio #schweizmode #ootdschweiz #sommerkleid #fashionschweiz #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
ki-lueur-lampe-2026-06-09,2026-06-09,https://abannews.com/social/enhanced/lueur-lampe.jpg,"Editorial-Look: Kerzenwärmer-Lampe «Lueur» · Timer & Dimmer 👀 Designer-Vibe, fairer Preis → https://luxestyle.ch/products/kerzenwarmer-lampe-lueur-mit-timer-dimmer 🔗 luxestyle.ch · Link in Bio #swissfashion #sommeroutfit #ootd #fashionschweiz #luxestylech #schweiz","instagram,facebook,threads",dead-url-skip,,
sticker-sheet,2026-06-09,https://abannews.com/social/static/sticker-sheet.jpg,"60+ Sticker gratis im Designer 🎨 Herz, Tier, Spruch, vegan & mehr — zieh sie auf dein T-Shirt, deinen Bügeltransfer oder Aufkleber. Selbst gestalten ab 1 Stück 🇨🇭 → luxestyle.ch/collections/selbst-gestalten-1 🔗 luxestyle.ch · Link in Bio #selbstgestalten #sticker #diy #schweizmode #luxestyle #schweiz","instagram,facebook,threads",dead-url-skip,,
blazer-roma-tailliert-mit-bindegurtel-revers-2026-06-10,2026-06-10,https://abannews.com/social/static/blazer-roma-tailliert-mit-bindegurtel-revers-portrait.jpg,Designer-Look zum fairen Preis 👀 Blazer «Roma» bei LuxeStyle. Code WELCOME10 = -10% → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #swissfashion #sommeroutfit #ootd #fashionschweiz #luxestylech #schweiz,"instagram,facebook,threads",dead-url-skip,,
herren-slides-porto-cross-strap-wildleder-optik-2026-06-10,2026-06-10,https://abannews.com/social/static/herren-slides-porto-cross-strap-wildleder-optik-portrait.jpg,Herren-Slides «Porto» ✨ Schweizer Shop · Gratis-Versand ab CHF 65 · -10% mit WELCOME10 → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #sommermode2026 #ootdschweiz #schweizmode #fashiontiktok #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
silber-armreif-serpent-s925-schlangenschuppen-optik-2026-06-10,2026-06-10,https://abannews.com/social/static/silber-armreif-serpent-s925-schlangenschuppen-optik-portrait.jpg,Neu entdeckt: Silber-Armreif «Serpent» 🤍 Jetzt mit Code WELCOME10 = -10% → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #schweizmode #ootdschweiz #sommerkleid #fashionschweiz #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
herren-strickhemd-amalfi-ajour-knit-camp-kragen-2026-06-10,2026-06-10,https://abannews.com/social/static/herren-strickhemd-amalfi-ajour-knit-camp-kragen-portrait.jpg,Dein Sommer-Liebling? Herren-Strickhemd «Amalfi» 🌿 -10% mit WELCOME10 · 30 Tage Rückgabe → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #swissfashion #sommeroutfit #ootd #fashionschweiz #luxestylech #schweiz,"instagram,facebook,threads",dead-url-skip,,
moissanite-herzkette-coeur-s925-silber-infinity-2026-06-10,2026-06-10,https://abannews.com/social/static/moissanite-herzkette-coeur-s925-silber-infinity-portrait.jpg,Moissanite-Herzkette «Coeur» — premium & bezahlbar. Code WELCOME10 = -10% → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #sommermode2026 #ootdschweiz #schweizmode #fashiontiktok #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
ki-blazer-roma-tailliert-mit-bindegurtel-revers-2026-06-11,2026-06-11,https://abannews.com/social/enhanced/blazer-roma-tailliert-mit-bindegurtel-revers.jpg,Blazer «Roma» ✨ Premium-Look zum fairen Preis. Code WELCOME10 = -10% → https://luxestyle.ch 🔗 luxestyle.ch · Link in Bio #schweizmode #ootdschweiz #sommerkleid #fashionschweiz #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
ki-herren-slides-porto-cross-strap-wildleder-optik-2026-06-11,2026-06-11,https://abannews.com/social/enhanced/herren-slides-porto-cross-strap-wildleder-optik.jpg,Neu entdeckt: Herren-Slides «Porto» 🤍 Schweizer Shop · Gratis-Versand ab CHF 65 → https://luxestyle.ch 🔗 luxestyle.ch · Link in Bio #swissfashion #sommeroutfit #ootd #fashionschweiz #luxestylech #schweiz,"instagram,facebook,threads",dead-url-skip,,
ki-silber-armreif-serpent-s925-schlangenschuppen-optik-2026-06-11,2026-06-11,https://abannews.com/social/enhanced/silber-armreif-serpent-s925-schlangenschuppen-optik.jpg,Dein Sommer-Liebling? Silber-Armreif «Serpent» 🌿 -10% mit WELCOME10 · 30 Tage Rückgabe → https://luxestyle.ch 🔗 luxestyle.ch · Link in Bio #sommermode2026 #ootdschweiz #schweizmode #fashiontiktok #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
ki-herren-strickhemd-amalfi-ajour-knit-camp-kragen-2026-06-11,2026-06-11,https://abannews.com/social/enhanced/herren-strickhemd-amalfi-ajour-knit-camp-kragen.jpg,Herren-Strickhemd «Amalfi» — premium & bezahlbar. Jetzt mit Code WELCOME10 → https://luxestyle.ch 🔗 luxestyle.ch · Link in Bio #schweizmode #ootdschweiz #sommerkleid #fashionschweiz #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
ki-moissanite-herzkette-coeur-s925-silber-infinity-2026-06-11,2026-06-11,https://abannews.com/social/enhanced/moissanite-herzkette-coeur-s925-silber-infinity.jpg,"Editorial-Look: Moissanite-Herzkette «Coeur» 👀 Designer-Vibe, fairer Preis → https://luxestyle.ch 🔗 luxestyle.ch · Link in Bio #swissfashion #sommeroutfit #ootd #fashionschweiz #luxestylech #schweiz","instagram,facebook,threads",dead-url-skip,,
gua-sha-set-jade-massage-tool-rosehip-ol-2026-06-11,2026-06-11,https://abannews.com/social/static/gua-sha-set-jade-massage-tool-rosehip-ol-portrait.jpg,Designer-Look zum fairen Preis 👀 Gua-Sha-Set «Jade» bei LuxeStyle. Code WELCOME10 = -10% → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #schweizmode #ootdschweiz #sommerkleid #fashionschweiz #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
herren-sneaker-marco-leder-optik-retro-trainer-2026-06-11,2026-06-11,https://abannews.com/social/static/herren-sneaker-marco-leder-optik-retro-trainer-portrait.jpg,Herren-Sneaker «Marco» ✨ Schweizer Shop · Gratis-Versand ab CHF 65 · -10% mit WELCOME10 → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #swissfashion #sommeroutfit #ootd #fashionschweiz #luxestylech #schweiz,"instagram,facebook,threads",dead-url-skip,,
statement-ohrringe-onyx-geometrisch-schwarz-2026-06-11,2026-06-11,https://abannews.com/social/static/statement-ohrringe-onyx-geometrisch-schwarz-portrait.jpg,Neu entdeckt: Statement-Ohrringe «Onyx» 🤍 Jetzt mit Code WELCOME10 = -10% → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #sommermode2026 #ootdschweiz #schweizmode #fashiontiktok #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
stiletto-sandalette-gala-violett-knochelriemen-2026-06-11,2026-06-11,https://abannews.com/social/static/stiletto-sandalette-gala-violett-knochelriemen-portrait.jpg,Dein Sommer-Liebling? Stiletto-Sandalette «Gala» 🌿 -10% mit WELCOME10 · 30 Tage Rückgabe → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #schweizmode #ootdschweiz #sommerkleid #fashionschweiz #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
boden-stander-flexhold-fur-handy-tablet-hohenverstellbar-2026-06-11,2026-06-11,https://abannews.com/social/static/boden-stander-flexhold-fur-handy-tablet-hohenverstellbar-portrait.jpg,Boden-Ständer «FlexHold» — premium & bezahlbar. Code WELCOME10 = -10% → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #swissfashion #sommeroutfit #ootd #fashionschweiz #luxestylech #schweiz,"instagram,facebook,threads",dead-url-skip,,
vitamin-c-serum-glow-straffend-strahlend-2026-06-12,2026-06-12,https://abannews.com/social/static/vitamin-c-serum-glow-straffend-strahlend-portrait.jpg,Designer-Look zum fairen Preis 👀 Vitamin-C-Serum «Glow» bei LuxeStyle. Code WELCOME10 = -10% → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #sommermode2026 #ootdschweiz #schweizmode #fashiontiktok #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
herren-set-costa-kapuzen-shirt-jogger-2026-06-12,2026-06-12,https://abannews.com/social/static/herren-set-costa-kapuzen-shirt-jogger-portrait.jpg,Herren-Set «Costa» ✨ Schweizer Shop · Gratis-Versand ab CHF 65 · -10% mit WELCOME10 → luxestyle.ch 🔗 luxestyle.ch · Link in Bio #schweizmode #ootdschweiz #sommerkleid #fashionschweiz #luxestyle #schweiz,"instagram,facebook,threads",dead-url-skip,,
